chr	start	stop	ancestry
12	43596466	45631440	SAS
12	45631440	48570451	SAS
12	48570451	52521388	SAS
12	52521388	54557704	SAS
12	54557704	55302377	SAS
12	55302377	59603125	SAS
12	59603125	62664403	SAS
12	62664403	65723898	SAS
12	65723898	66787199	SAS
12	66787199	68128026	SAS
12	68128026	71274337	SAS
12	71274337	73165595	SAS
12	73165595	76707599	SAS
12	76707599	78834620	SAS
12	78834620	80636680	SAS
12	80636680	83502973	SAS
12	83502973	87340024	SAS
12	87340024	90175822	SAS
12	90175822	91849410	SAS
12	91849410	94524666	SAS
12	94524666	95626558	SAS
12	95626558	96793944	SAS
12	96793944	98186503	SAS
12	98186503	101130198	SAS
12	101130198	102731503	SAS
12	102731503	104454970	SAS
12	104454970	106565086	SAS
12	106565086	109679005	SAS
12	109679005	114251685	SAS
12	114251685	117120426	SAS
12	117120426	119573249	SAS
12	119573249	121385017	SAS
12	121385017	124236873	SAS
12	124236873	125407708	SAS
12	125407708	127025612	SAS
12	127025612	127657787	SAS
12	127657787	129451058	SAS
12	129451058	130740926	SAS
12	130740926	131629594	SAS
12	131629594	132302917	SAS
12	132302917	133264718	SAS
13	18171494	20331023	SAS
13	20331023	22231493	SAS
13	22231493	23958074	SAS
13	23958074	25152918	SAS
13	25152918	27381011	SAS
13	27381011	29443181	SAS
13	29443181	32103137	SAS
13	32103137	34145350	SAS
13	34145350	37368105	SAS
13	37368105	37717518	SAS
13	37717518	40133692	SAS
13	40133692	42065253	SAS
13	42065253	44670000	SAS
13	44670000	45786114	SAS
13	45786114	46855542	SAS
13	46855542	48152634	SAS
13	48152634	51150799	SAS
13	51150799	53031100	SAS
13	53031100	55970774	SAS
13	55970774	59146496	SAS
13	59146496	60693109	SAS
13	60693109	62692521	SAS
13	62692521	64977763	SAS
13	64977763	68013495	SAS
13	68013495	70291108	SAS
13	70291108	72201866	SAS
13	72201866	72791667	SAS
13	72791667	74517156	SAS
13	74517156	76208912	SAS
13	76208912	79021298	SAS
13	79021298	79581585	SAS
13	79581585	81151651	SAS
13	81151651	82667984	SAS
13	82667984	85041868	SAS
13	85041868	87540525	SAS
13	87540525	90222322	SAS
13	90222322	94127515	SAS
13	94127515	95135181	SAS
13	95135181	97882510	SAS
13	97882510	99871455	SAS
13	99871455	101107546	SAS
13	101107546	104103515	SAS
13	104103515	105448224	SAS
13	105448224	108158021	SAS
13	108158021	109536072	SAS
13	109536072	110966780	SAS
13	110966780	112623420	SAS
13	112623420	114353285	SAS
14	23182195	24434948	SAS
14	24434948	26213823	SAS
14	26213823	29503348	SAS
14	29503348	32571580	SAS
14	32571580	35389611	SAS
14	35389611	36674211	SAS
14	36674211	37389368	SAS
14	37389368	39872916	SAS
14	39872916	40949430	SAS
14	40949430	44150353	SAS
14	44150353	46280442	SAS
14	46280442	49490553	SAS
14	49490553	51612492	SAS
14	51612492	53892834	SAS
14	53892834	56335631	SAS
14	56335631	58981904	SAS
14	58981904	61215702	SAS
14	61215702	62700089	SAS
14	62700089	65186059	SAS
14	65186059	66896825	SAS
14	66896825	70879704	SAS
14	70879704	72579639	SAS
14	72579639	75564066	SAS
14	75564066	76759066	SAS
14	76759066	78750596	SAS
14	78750596	80388838	SAS
14	80388838	81113662	SAS
14	81113662	83622798	SAS
14	83622798	84161837	SAS
14	84161837	86185803	SAS
14	86185803	88261637	SAS
14	88261637	91217399	SAS
14	91217399	92666775	SAS
14	92666775	94427767	SAS
14	94427767	96604452	SAS
14	96604452	97799110	SAS
14	97799110	100318633	SAS
14	100318633	102549662	SAS
14	102549662	104158005	SAS
14	104158005	105491554	SAS
14	105491554	106882741	SAS
15	24247155	26642667	SAS
15	26642667	28897876	SAS
15	28897876	33232737	SAS
15	33232737	34372503	SAS
15	34372503	37672339	SAS
15	37672339	39236807	SAS
15	39236807	41931061	SAS
15	41931061	42492595	SAS
15	42492595	46005614	SAS
15	46005614	47826107	SAS
15	47826107	50419870	SAS
15	50419870	52097255	SAS
15	52097255	52723295	SAS
15	52723295	54320635	SAS
15	54320635	55784189	SAS
15	55784189	58424448	SAS
15	58424448	60392977	SAS
15	60392977	62923452	SAS
15	62923452	64302686	SAS
15	64302686	66941071	SAS
15	66941071	68417823	SAS
15	68417823	70477514	SAS
15	70477514	73778132	SAS
15	73778132	75801385	SAS
15	75801385	80154914	SAS
15	80154914	81178887	SAS
15	81178887	84911176	SAS
15	84911176	85940865	SAS
15	85940865	87490924	SAS
15	87490924	88827392	SAS
15	88827392	91467147	SAS
15	91467147	93239075	SAS
15	93239075	95121456	SAS
15	95121456	96973890	SAS
15	96973890	98913324	SAS
15	98913324	100205475	SAS
15	100205475	101980858	SAS
16	10031	1948955	SAS
16	1948955	3326824	SAS
16	3326824	4204522	SAS
16	4204522	6008858	SAS
16	6008858	6602334	SAS
16	6602334	7585404	SAS
16	7585404	8263976	SAS
16	8263976	9209004	SAS
16	9209004	10338384	SAS
16	10338384	11553636	SAS
16	11553636	12698104	SAS
16	12698104	14927965	SAS
16	14927965	16865414	SAS
16	16865414	19152627	SAS
16	19152627	20254851	SAS
16	20254851	23276600	SAS
16	23276600	25062489	SAS
16	25062489	26138722	SAS
16	26138722	29684925	SAS
16	29684925	46381684	SAS
16	46381684	51287758	SAS
16	51287758	54416574	SAS
16	54416574	56987291	SAS
16	56987291	59857292	SAS
16	59857292	62330820	SAS
16	62330820	65506831	SAS
16	65506831	69507974	SAS
16	69507974	72881271	SAS
16	72881271	74968057	SAS
16	74968057	76045686	SAS
16	76045686	77707683	SAS
16	77707683	78914567	SAS
16	78914567	79920320	SAS
16	79920320	81605997	SAS
16	81605997	82644088	SAS
16	82644088	84411129	SAS
16	84411129	85634339	SAS
16	85634339	87613619	SAS
16	87613619	88974703	SAS
16	88974703	90220225	SAS
17	120360	1164498	SAS
17	1164498	2874353	SAS
17	2874353	4554710	SAS
17	4554710	5834589	SAS
17	5834589	7362178	SAS
17	7362178	9847437	SAS
17	9847437	12762156	SAS
17	12762156	13910677	SAS
17	13910677	15022454	SAS
17	15022454	18514533	SAS
17	18514533	20775586	SAS
17	20775586	26619210	SAS
17	26619210	31459793	SAS
17	31459793	34511304	SAS
17	34511304	35629141	SAS
17	35629141	38892975	SAS
17	38892975	40495580	SAS
17	40495580	42928178	SAS
17	42928178	44263937	SAS
17	44263937	47799421	SAS
17	47799421	51372002	SAS
17	51372002	53042917	SAS
17	53042917	56047609	SAS
17	56047609	58604271	SAS
17	58604271	61573280	SAS
17	61573280	64816648	SAS
17	64816648	68563956	SAS
17	68563956	70261893	SAS
17	70261893	74173506	SAS
17	74173506	75108419	SAS
17	75108419	78116172	SAS
17	78116172	79200721	SAS
17	79200721	79704233	SAS
17	79704233	81723166	SAS
17	81723166	83242554	SAS
18	36427	2183533	SAS
18	2183533	3727724	SAS
18	3727724	5994179	SAS
18	5994179	8500212	SAS
18	8500212	10847116	SAS
18	10847116	12693656	SAS
18	12693656	15410468	SAS
18	15410468	24014494	SAS
18	24014494	25172993	SAS
18	25172993	27194757	SAS
18	27194757	28340860	SAS
18	28340860	31141243	SAS
18	31141243	33168502	SAS
18	33168502	36215462	SAS
18	36215462	37012662	SAS
18	37012662	39399545	SAS
18	39399545	41885975	SAS
18	41885975	44388879	SAS
18	44388879	46383454	SAS
18	46383454	49023507	SAS
18	49023507	52238646	SAS
18	52238646	53953534	SAS
18	53953534	57546149	SAS
18	57546149	59276580	SAS
18	59276580	60426506	SAS
18	60426506	63291411	SAS
18	63291411	64411070	SAS
18	64411070	66585318	SAS
18	66585318	67753737	SAS
18	67753737	69814730	SAS
18	69814730	71384186	SAS
18	71384186	73577571	SAS
18	73577571	75222992	SAS
18	75222992	77103369	SAS
18	77103369	78217921	SAS
18	78217921	79390792	SAS
18	79390792	80262725	SAS
19	90949	1246080	SAS
19	1246080	2099110	SAS
19	2099110	3579483	SAS
19	3579483	5750276	SAS
19	5750276	7496315	SAS
19	7496315	9242361	SAS
19	9242361	11568446	SAS
19	11568446	13168008	SAS
19	13168008	15537337	SAS
19	15537337	16975361	SAS
19	16975361	20111163	SAS
19	20111163	21640891	SAS
19	21640891	24435304	SAS
19	24435304	28300165	SAS
19	28300165	29886515	SAS
19	29886515	31548418	SAS
19	31548418	33578260	SAS
19	33578260	35835216	SAS
19	35835216	38883357	SAS
19	38883357	41223486	SAS
19	41223486	43378972	SAS
19	43378972	46647678	SAS
19	46647678	48065950	SAS
19	48065950	49759208	SAS
19	49759208	51611435	SAS
19	51611435	52763455	SAS
19	52763455	54037234	SAS
19	54037234	55215901	SAS
19	55215901	56389764	SAS
19	56389764	57732969	SAS
19	57732969	58607520	SAS
20	61521	1043962	SAS
20	1043962	2595163	SAS
20	2595163	4134266	SAS
20	4134266	5434922	SAS
20	5434922	7248867	SAS
20	7248867	8684023	SAS
20	8684023	11960990	SAS
20	11960990	13093316	SAS
20	13093316	14151432	SAS
20	14151432	16078347	SAS
20	16078347	17925048	SAS
20	17925048	19730515	SAS
20	19730515	24078729	SAS
20	24078729	25845240	SAS
20	25845240	33895671	SAS
20	33895671	37438394	SAS
20	37438394	40985435	SAS
20	40985435	43994878	SAS
20	43994878	45449695	SAS
20	45449695	47754292	SAS
20	47754292	49812363	SAS
20	49812363	53659913	SAS
20	53659913	55050025	SAS
20	55050025	57736597	SAS
20	57736597	58614114	SAS
20	58614114	61132537	SAS
20	61132537	62492076	SAS
20	62492076	63560122	SAS
20	63560122	64331539	SAS
21	14020760	15323187	SAS
21	15323187	17264315	SAS
21	17264315	19035008	SAS
21	19035008	21125716	SAS
21	21125716	23324599	SAS
21	23324599	24862497	SAS
21	24862497	27754318	SAS
21	27754318	30115972	SAS
21	30115972	31410932	SAS
21	31410932	34374120	SAS
21	34374120	35935060	SAS
21	35935060	39017091	SAS
21	39017091	40688409	SAS
21	40688409	42775694	SAS
21	42775694	44625437	SAS
21	44625437	45572023	SAS
21	45572023	46696121	SAS
22	17308370	18728507	SAS
22	18728507	22400730	SAS
22	22400730	23507496	SAS
22	23507496	25267368	SAS
22	25267368	26973799	SAS
22	26973799	29060745	SAS
22	29060745	31042595	SAS
22	31042595	32269520	SAS
22	32269520	33961248	SAS
22	33961248	35696139	SAS
22	35696139	37286324	SAS
22	37286324	39698920	SAS
22	39698920	42476581	SAS
22	42476581	45050833	SAS
22	45050833	46438129	SAS
22	46438129	48574333	SAS
22	48574333	49262050	SAS
22	49262050	50799822	SAS
